,PLAYER_NAME,GAME_CAREER,TOTAL_3MADE
409,Stephen Curry,410,1163
410,Stephen Curry,411,1168
411,Stephen Curry,412,1173
412,Stephen Curry,413,1181
413,Stephen Curry,414,1186
414,Stephen Curry,415,1189
415,Stephen Curry,416,1191
416,Stephen Curry,417,1196
417,Stephen Curry,418,1200
418,Stephen Curry,419,1208
419,Stephen Curry,420,1212
420,Stephen Curry,421,1219
421,Stephen Curry,422,1227
422,Stephen Curry,423,1229
423,Stephen Curry,424,1232
424,Stephen Curry,425,1235
425,Stephen Curry,426,1243
426,Stephen Curry,427,1248
427,Stephen Curry,428,1253
428,Stephen Curry,429,1259
429,Stephen Curry,430,1262
430,Stephen Curry,431,1265
431,Stephen Curry,432,1269
432,Stephen Curry,433,1278
433,Stephen Curry,434,1281
434,Stephen Curry,435,1285
435,Stephen Curry,436,1293
436,Stephen Curry,437,1302
437,Stephen Curry,438,1307
438,Stephen Curry,439,1310
439,Stephen Curry,440,1316
440,Stephen Curry,441,1318
441,Stephen Curry,442,1320
442,Stephen Curry,443,1322
443,Stephen Curry,444,1324
444,Stephen Curry,445,1325
445,Stephen Curry,446,1331
446,Stephen Curry,447,1332
447,Stephen Curry,448,1337
448,Stephen Curry,449,1341
449,Stephen Curry,450,1345
450,Stephen Curry,451,1353
451,Stephen Curry,452,1357
452,Stephen Curry,453,1362
453,Stephen Curry,454,1370
454,Stephen Curry,455,1377
455,Stephen Curry,456,1384
456,Stephen Curry,457,1387
457,Stephen Curry,458,1395
458,Stephen Curry,459,1401
459,Stephen Curry,460,1404
460,Stephen Curry,461,1409
461,Stephen Curry,462,1412
462,Stephen Curry,463,1423
463,Stephen Curry,464,1424
464,Stephen Curry,465,1431
465,Stephen Curry,466,1436
466,Stephen Curry,467,1443
467,Stephen Curry,468,1446
468,Stephen Curry,469,1451
469,Stephen Curry,470,1457
470,Stephen Curry,471,1467
471,Stephen Curry,472,1479
472,Stephen Curry,473,1484
473,Stephen Curry,474,1485
474,Stephen Curry,475,1492
475,Stephen Curry,476,1495
476,Stephen Curry,477,1502
477,Stephen Curry,478,1509
478,Stephen Curry,479,1513
479,Stephen Curry,480,1521
480,Stephen Curry,481,1527
481,Stephen Curry,482,1528
482,Stephen Curry,483,1530
483,Stephen Curry,484,1534
484,Stephen Curry,485,1539
485,Stephen Curry,486,1541
486,Stephen Curry,487,1547
487,Stephen Curry,488,1552
488,Stephen Curry,489,1560
489,Stephen Curry,490,1569
490,Stephen Curry,491,1573
491,Stephen Curry,492,1576
492,Stephen Curry,493,1579
493,Stephen Curry,494,1583
494,Stephen Curry,495,1593
495,Stephen Curry,496,1596
496,Stephen Curry,497,1600
497,Stephen Curry,498,1605
498,Stephen Curry,499,1610
499,Stephen Curry,500,1612
500,Stephen Curry,501,1612
501,Stephen Curry,502,1625
502,Stephen Curry,503,1629
503,Stephen Curry,504,1636
504,Stephen Curry,505,1641
505,Stephen Curry,506,1644
506,Stephen Curry,507,1646
507,Stephen Curry,508,1647
508,Stephen Curry,509,1649
509,Stephen Curry,510,1656
510,Stephen Curry,511,1660
511,Stephen Curry,512,1664
512,Stephen Curry,513,1668
513,Stephen Curry,514,1672
514,Stephen Curry,515,1677
515,Stephen Curry,516,1679
516,Stephen Curry,517,1679
517,Stephen Curry,518,1682
518,Stephen Curry,519,1685
519,Stephen Curry,520,1687
520,Stephen Curry,521,1692
521,Stephen Curry,522,1694
522,Stephen Curry,523,1699
523,Stephen Curry,524,1703
524,Stephen Curry,525,1706
525,Stephen Curry,526,1711
526,Stephen Curry,527,1713
527,Stephen Curry,528,1716
528,Stephen Curry,529,1719
529,Stephen Curry,530,1722
530,Stephen Curry,531,1727
531,Stephen Curry,532,1732
532,Stephen Curry,533,1737
533,Stephen Curry,534,1741
534,Stephen Curry,535,1744
535,Stephen Curry,536,1749
536,Stephen Curry,537,1751
537,Stephen Curry,538,1756
538,Stephen Curry,539,1763
539,Stephen Curry,540,1766
540,Stephen Curry,541,1772
541,Stephen Curry,542,1781
542,Stephen Curry,543,1792
543,Stephen Curry,544,1795
544,Stephen Curry,545,1803
545,Stephen Curry,546,1804
546,Stephen Curry,547,1806
547,Stephen Curry,548,1810
548,Stephen Curry,549,1811
549,Stephen Curry,550,1813
550,Stephen Curry,551,1819
551,Stephen Curry,552,1824
552,Stephen Curry,553,1824
553,Stephen Curry,554,1826
554,Stephen Curry,555,1828
555,Stephen Curry,556,1833
556,Stephen Curry,557,1839
557,Stephen Curry,558,1841
558,Stephen Curry,559,1842
559,Stephen Curry,560,1847
560,Stephen Curry,561,1849
561,Stephen Curry,562,1855
562,Stephen Curry,563,1862
563,Stephen Curry,564,1865
564,Stephen Curry,565,1870
565,Stephen Curry,566,1875
566,Stephen Curry,567,1878
567,Stephen Curry,568,1882
568,Stephen Curry,569,1886
569,Stephen Curry,570,1895
570,Stephen Curry,571,1898
571,Stephen Curry,572,1906
572,Stephen Curry,573,1912
573,Stephen Curry,574,1917
574,Stephen Curry,575,1920
575,Stephen Curry,576,1924
576,Stephen Curry,577,1930
577,Stephen Curry,578,1932
578,Stephen Curry,579,1936
579,Stephen Curry,580,1939
580,Stephen Curry,581,1942
581,Stephen Curry,582,1949
582,Stephen Curry,583,1952
583,Stephen Curry,584,1957
584,Stephen Curry,585,1959
585,Stephen Curry,586,1961
586,Stephen Curry,587,1964
587,Stephen Curry,588,1966
588,Stephen Curry,589,1970
589,Stephen Curry,590,1974
590,Stephen Curry,591,1977
591,Stephen Curry,592,1981
592,Stephen Curry,593,1984
593,Stephen Curry,594,1987
594,Stephen Curry,595,1990
595,Stephen Curry,596,1995
596,Stephen Curry,597,2000
597,Stephen Curry,598,2010
598,Stephen Curry,599,2016
599,Stephen Curry,600,2020
600,Stephen Curry,601,2028
601,Stephen Curry,602,2033
602,Stephen Curry,603,2035
603,Stephen Curry,604,2039
604,Stephen Curry,605,2045
605,Stephen Curry,606,2050
606,Stephen Curry,607,2058
607,Stephen Curry,608,2063
608,Stephen Curry,609,2071
609,Stephen Curry,610,2072
610,Stephen Curry,611,2075
611,Stephen Curry,612,2080
612,Stephen Curry,613,2082
613,Stephen Curry,614,2086
614,Stephen Curry,615,2089
615,Stephen Curry,616,2092
616,Stephen Curry,617,2095
617,Stephen Curry,618,2103
618,Stephen Curry,619,2108
619,Stephen Curry,620,2112
620,Stephen Curry,621,2116
621,Stephen Curry,622,2120
622,Stephen Curry,623,2126
623,Stephen Curry,624,2126
624,Stephen Curry,625,2129
625,Stephen Curry,626,2134
626,Stephen Curry,627,2139
627,Stephen Curry,628,2145
628,Stephen Curry,629,2151
629,Stephen Curry,630,2162
630,Stephen Curry,631,2168
631,Stephen Curry,632,2175
632,Stephen Curry,633,2177
633,Stephen Curry,634,2184
634,Stephen Curry,635,2188
635,Stephen Curry,636,2191
636,Stephen Curry,637,2191
637,Stephen Curry,638,2194
638,Stephen Curry,639,2200
639,Stephen Curry,640,2209
640,Stephen Curry,641,2213
641,Stephen Curry,642,2220
642,Stephen Curry,643,2222
643,Stephen Curry,644,2227
644,Stephen Curry,645,2230
645,Stephen Curry,646,2235
646,Stephen Curry,647,2241
647,Stephen Curry,648,2247
648,Stephen Curry,649,2249
649,Stephen Curry,650,2255
650,Stephen Curry,651,2257
651,Stephen Curry,652,2262
652,Stephen Curry,653,2267
653,Stephen Curry,654,2277
654,Stephen Curry,655,2280
655,Stephen Curry,656,2285
656,Stephen Curry,657,2296
657,Stephen Curry,658,2304
658,Stephen Curry,659,2313
659,Stephen Curry,660,2316
660,Stephen Curry,661,2318
661,Stephen Curry,662,2320
662,Stephen Curry,663,2326
663,Stephen Curry,664,2332
664,Stephen Curry,665,2342
665,Stephen Curry,666,2344
666,Stephen Curry,667,2347
667,Stephen Curry,668,2350
668,Stephen Curry,669,2355
669,Stephen Curry,670,2360
670,Stephen Curry,671,2365
671,Stephen Curry,672,2375
672,Stephen Curry,673,2380
673,Stephen Curry,674,2384
674,Stephen Curry,675,2388
675,Stephen Curry,676,2393
676,Stephen Curry,677,2398
677,Stephen Curry,678,2402
678,Stephen Curry,679,2406
679,Stephen Curry,680,2410
680,Stephen Curry,681,2413
681,Stephen Curry,682,2418
682,Stephen Curry,683,2424
683,Stephen Curry,684,2432
684,Stephen Curry,685,2437
685,Stephen Curry,686,2442
686,Stephen Curry,687,2448
687,Stephen Curry,688,2459
688,Stephen Curry,689,2464
689,Stephen Curry,690,2469
690,Stephen Curry,691,2470
691,Stephen Curry,692,2479
692,Stephen Curry,693,2482
693,Stephen Curry,694,2483
694,Stephen Curry,695,2485
695,Stephen Curry,696,2487
696,Stephen Curry,697,2491
697,Stephen Curry,698,2492
698,Stephen Curry,699,2495
